species,institution_code,catalog_number,basis_of_record,individual_count,country,state_or_province,locality,collection_year,latitude,longitude,
Amblema plicata,mcz,192693,preservedspecimen,1,united states,ohio,4 miles w of marblehead east harbor st. pk. lake erie,1950,,,
Amblema plicata,mcz,316428,preservedspecimen,1,united states,massachusetts,south hadley bachelor brook near ma 47 overpass,1997,,,
Amblema plicata,mcz,199234,preservedspecimen,1,united states,massachusetts,1 1/2 mile s sw of hanover indian head river,1953,,,
Amblema plicata,mcz,352337,preservedspecimen,1,united states,massachusetts,halifax monponsett pond east side along route 58 (center bisects the pond),2005,,,
Amblema plicata,mcz,98045,preservedspecimen,1,united states,massachusetts,northampton oxbow of connecticut r.,1933,,,
Amblema plicata,mcz,231324,preservedspecimen,1,united states,michigan,lake st. clair,,,,
Amblema plicata,mcz,375180,preservedspecimen,1,united states,,connecticut hartford county simsbury east shore route 185 crossing framington river,2004,,,
Amblema plicata,mcz,254665,preservedspecimen,1,united states,connecticut,hartford connecticut river,,,,
Amblema plicata,cmn,cmnml 073217,preservedspecimen,1,,,beach at magee marsh 1 mi. n of junction of ohio rtes 2 & 19 carrol twp. ottawa co. ohio u.s.a.,1966,41.566667,-83.05,
Amblema plicata,cmn,cmnml 015068,preservedspecimen,1,canada,ontario,bay of quinte 0.25 miles e of adolphustown adulphuston twp. lennox and addington co. ontario; p-1903;,1961,44.05,-76.991667,
Amblema plicata,cmn,cmnml 092989,preservedspecimen,1,canada,ontario,small bay off bay of quinte s. of hay bay adolphustown twp. lennox & addington co. ontario,1960,44.075,-77.055556,
Amblema plicata,cmn,cmnml 039254,preservedspecimen,2,united states,new jersey,delaware riv. at riverton,1902,40.011667,-75.031111,
Amblema plicata,cmn,cmnml 095304,preservedspecimen,10,canada,ontario,lyn creek at murphy rd. 1.0 km ese lyn,,44.57289,-75.77215,
Amblema plicata,cmn,cmnml 002505,preservedspecimen,5,,,rondeau [shrewsbury] ontario,1894,42.3,-81.916667,
Amblema plicata,dmnh,128912,preservedspecimen,1,united states,pennsylvania,perkiomen creek,,,,
Amblema plicata,dmnh,166305,preservedspecimen,1,united states,michigan,saginaw bay,,,,
Amblema plicata,dmnh,173595,preservedspecimen,1,united states,ohio,mahoning river,,,,
Amblema plicata,dmnh,56322,preservedspecimen,1,canada,ontario,long beach lake erie,,,,
Amblema plicata,mcz,194355,preservedspecimen,1,united states,massachusetts,hatfield mill river at main rd.,1951,,,
Amblema plicata,cmn,cmnml 020983,preservedspecimen,12,united states,massachusetts,connecticut riv. 3 mi. n of south hadley,1947,42.2925,-72.611944,
Amblema plicata,cmn,cmnml 048181,preservedspecimen,1,canada,ontario,flat creek 4.6 mi. e-se of blenheim; station hda 547,1963,42.320833,-81.911111,
Amblema plicata,cm,61.1152,preservedspecimen,2,united states,new york,as 'new york?',,,,
Amblema plicata,cm,61.6859,preservedspecimen,2,united states,ohio,ottawa r toledo,,41.65,-83.58333,
Amblema plicata,cm,61.10943,preservedspecimen,4,united states,washington d.c.,potomac r washington,,,,
Amblema plicata,cm,61.13229,preservedspecimen,3,united states,ohio,put-in-bay gibraltar id l erie put-in-bay,1936,41.65,-82.81667,
Amblema plicata,cm,67-74,preservedspecimen,4,united states,ohio,l erie port clinton(beach 1 mi w) erie township,,,,
Amblema plicata,cm,64090,preservedspecimen,1,united states,pennsylvania,conneaut l stp outfall(80-100 ft below) conneaut lake(outlet),2002,41.59818,-80.29917,
Amblema plicata,cm,64095,preservedspecimen,1,united states,pennsylvania,conneaut outlet conneaut outlet conneaut l(300-400ft / 105m below),2002,41.60225,-80.29947,
Amblema plicata,ncsm,30643,preservedspecimen,2,united states,michigan,douglas lake sedge point 5.6 air miles ene center of pellston [indianville quad].,2005,45.5798,-84.673,
Amblema plicata,ncsm,34628,preservedspecimen,2,united states,pennsylvania,marina drive presque isle state park [ca. 2.5 air miles nnw town of erie erie north quad].,1984,42.153400000000005,-80.11180000000002,
Amblema plicata,ncsm,40435,preservedspecimen,1,united states,north carolina,pee dee river [2.61 air miles sse center ingram] shoal just above blewett falls lake (17.0 miles) [13 miles] mangum quad.,2004,35.0694,-79.9102,
Amblema plicata,ncsm,41932,preservedspecimen,1,united states,south carolina,lake greenwood [1.97 air miles ene center lake shores] [waterloo quad].,2006,34.28882540526062,-82.03013652074249,
Amblema plicata,ncsm,43582,preservedspecimen,4,united states,south carolina,lake marion at jacks creek marina at 2.5 air miles wsw of saint paul [saint paul quad].,2002,33.5649,-80.437,
Amblema plicata,ncsm,45658,preservedspecimen,1,united states,south carolina,wateree river [4.82 air miles nw center camden] [rabon crossroads quad].,2004,34.2732,-80.6838,
Amblema plicata,ncsm,45866,preservedspecimen,76,united states,new york,chautauqua lake at hadley bay [point estimated at center town of hadley bay] [chautauqua quad].,2008,42.1495,-79.4015,
Amblema plicata,usnm,809555,preservedspecimen,5,united states,michigan,lake erie monroe sterling state beach park,1981,,,
Amblema plicata,uf,64918-mollusca,preservedspecimen,1,united states,massachusetts,sampsons pond,1947,,,
Amblema plicata,uf,23423-mollusca,preservedspecimen,1,united states,new york,dunkirk,,,,
Amblema plicata,omnh,6605,preservedspecimen,1,united states,ohio,hiram,1990,,,
Amblema plicata,uf,66087-mollusca,preservedspecimen,1,united states,alabama,n/a,,,,
Amblema plicata,inhs,8368,preservedspecimen,2,united states,massachusetts,connecticut river near northampton north america,1932,42.33525,-72.61865,
Amblema plicata,inhs,37944,preservedspecimen,9,united states,michigan,douglas lake north side of the lake north america,,45.58831,-84.69459,
Amblema plicata,inhs,38130,preservedspecimen,1,united states,new york,niagara river north america,,,,
Amblema plicata,uf,277664-mollusca,preservedspecimen,1,canada,quebec,near three rivers st. laurence river,,,,
Amblema plicata,usnm,676871,preservedspecimen,2,united states,pennsylvania,big pond presque isle,,,,
Amblema plicata,uf,438649-mollusca,preservedspecimen,1,united states,connecticut,walton pond on south shore near swimming area on winding trails inc. property about 0.75 n of rt 4 in farmington,2008,41.74926,-72.84583,
Amblema plicata,ncsm,1630,preservedspecimen,2,united states,north carolina,conetoe creek [point estimated 8.7 air miles nnw center greenville] [greenville nw quad].,1973,35.6948,-77.489,
Amblema plicata,ncsm,18090,preservedspecimen,6,united states,ohio,lake erie port clinton lakeside park [0.14 air miles ne center port clinton] [port clinton quad].,1969,41.5132,-82.9354,
Amblema plicata,ncsm,35087,preservedspecimen,7,united states,north carolina,[pee dee river] big island shoal and side channel complex (nc waters 1.0 mile) [5.85 air miles wnw center rockingham] rockingham quad.,2004,34.9789,-79.8647,
Amblema plicata,ncsm,45727,preservedspecimen,3,united states,south carolina,lake marion [point estimated 4.96 air miles ssw center saint paul] [saint paul quad].,2005,33.5159,-80.4393,
Amblema plicata,usnm,122283,preservedspecimen,2,united states,ohio,,,,,
Amblema plicata,usnm,25185,preservedspecimen,12,united states,new york,buffalo,,,,
Amblema plicata,usnm,738451,preservedspecimen,26,united states,michigan,lake erie bellas harbor,,,,
